post_title,post_content,wdm_opening_bid,wdm_lowest_bid,wdm_incremental_val,wdm-image-1,wdm_auction_thumb,wdm-main-image,post_type,wdm_listing_ends,wdm_payment_method,auction-status
"Livro Voluntariado ""A possibilidade da esperança"" ","Livro Voluntariado ""A possibilidade da esperança""  - 01 UND",2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Livro-Voluntariado-A-Possibilidade-da-Esperança-n°291.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Livro-Voluntariado-A-Possibilidade-da-Esperança-n°291.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Livro Wisdom,Livro Wisdom - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Livro-Wisdom-n°292.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Livro-Wisdom-n°292.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Livro Zézinho - Santo Antônio da artes,Livro Zézinho - Santo Antônio da artes - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Livro-Zézinho-Santo-Antônio-das-Artes-n°293.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Livro-Zézinho-Santo-Antônio-das-Artes-n°293.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Mala SPORTV,Mala SPORTV - 01 UND,12,12,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mala-Sportv-n°294.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mala-Sportv-n°294.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Mala VICTORINOX,Mala VICTORINOX - 02 UND,20,20,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mala-Victorinox-n°295.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mala-Victorinox-n°295.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Martini ""ROSSO""","Martini ""ROSSO"" - 01 UND",4,4,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Martini-Rosso-n°296.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Martini-Rosso-n°296.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Mini blusa Guaraná ""Sou legal mais não abusa"" (Tam.U/branca)","Mini blusa Guaraná ""Sou legal mais não abusa"" (Tam.U/branca) - 02 UND",3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mini-Blusa-Guaraná-Eu-sou-legal-mais-não-abusa-Tamanho-Único-n°297.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mini-Blusa-Guaraná-Eu-sou-legal-mais-não-abusa-Tamanho-Único-n°297.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Mini Kit LOCCITANE,Mini Kit LOCCITANE - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mini-kit-Loccitane-n°298.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mini-kit-Loccitane-n°298.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Mochila Adidas ""Itaú""","Mochila Adidas ""Itaú"" - 01 UND",10,10,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Adidas-Itau-n°299.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Adidas-Itau-n°299.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Mochila Cantil Skol,Mochila Cantil Skol - 01 UND,8,8,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Cantil-Skol-n°300.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Cantil-Skol-n°300.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Mochila ESPORTE INTERATIVO,Mochila ESPORTE INTERATIVO - 01 UND,8,8,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Esporte-interativo-n°301.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Esporte-interativo-n°301.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Mochila Ferrari,Mochila Ferrari - 03 UND,10,10,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Ferrari-n°302.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Ferrari-n°302.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Mochila FOX MONSTER,Mochila FOX MONSTER - 02 UND,7,7,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Fox-Monster-n°303.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Fox-Monster-n°303.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Mochila JANSPORT (Rosa),Mochila JANSPORT (Rosa) - 01 UND,7,7,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Jansport-n°304.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Jansport-n°304.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Mochila Megapix,Mochila Megapix - 01 UND,7,7,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Megapix-n°305.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Megapix-n°305.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Mochila Roland Garros,Mochila Roland Garros - 02 UND,7,7,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Roland-Garros-n°306.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Mochila-Roland-Garros-n°306.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Musickeria (Ipod + fone + cabo USB),Musickeria (Ipod + fone + cabo USB) - 01 UND,15,15,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Musickeria-Ipod-+-Fone-+-Cabo-USB-n°307.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Musickeria-Ipod-+-Fone-+-Cabo-USB-n°307.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Nécessaire PACTUAL BTG,Nécessaire PACTUAL BTG - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Nécessarie-Pactual-BTG-n°308.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Nécessarie-Pactual-BTG-n°308.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Nécessaire Tele cine,Nécessaire Tele cine - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Nécessarie-Tele-Cine-n°309.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Nécessarie-Tele-Cine-n°309.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Painel Rio 360 LAN,Painel Rio 360 LAN - 01 UND,0.5,0.5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Painel-Rio-360-Lan-n°310.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Painel-Rio-360-Lan-n°310.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Paliteiro e Saleiro Skol,Paliteiro e Saleiro Skol - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Paliteiro-e-Saleiro-Skol-n°311.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Paliteiro-e-Saleiro-Skol-n°311.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Pano de mesa individual,Pano de mesa individual - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Pano-de-Mesa-Individual-n°312.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Pano-de-Mesa-Individual-n°312.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Pasta BANCO REGIONAL,Pasta BANCO REGIONAL - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Pasta-Banco-Regional-n°313.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Pasta-Banco-Regional-n°313.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Pasta Columbia Business School,Pasta Columbia Business School - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Pasta-Columbia-Business-School-n°314.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Pasta-Columbia-Business-School-n°314.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Pasta INFORMA,Pasta INFORMA - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Pasta-Informa-n°315.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Pasta-Informa-n°315.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Pasta KZUKA,Pasta KZUKA - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Pasta-Kzuka-n°316.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Pasta-Kzuka-n°316.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Pasta SKAR SOLUTION,Pasta SKAR SOLUTION - 01 UND,5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Pasta-Skar-Solution-n°317.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Pasta-Skar-Solution-n°317.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Pelucia Angry Birds,Pelucia Angry Birds - 01 UND,5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Pelucia-Angry-Birds-n°318.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Pelucia-Angry-Birds-n°318.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Pelucia Bob Esponja,Pelucia Bob Esponja - 01 UND,5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Pelucia-Bob-Esponja-n°319.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Pelucia-Bob-Esponja-n°319.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Pelucia FULECO + Sacola SPORTV,Pelucia FULECO + Sacola SPORTV - 01 UND,5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Pelucia-Fuleco-n°320.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Pelucia-Fuleco-n°320.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Pelúcia THE CROODS,Pelúcia THE CROODS - 01 UND,5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Pelucia-The-Croods-n°321.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Pelucia-The-Croods-n°321.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Perfume Floratta,Perfume Floratta - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Perfume-FLoratta-n°322.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Perfume-FLoratta-n°322.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Perfume MALBEC,Perfume MALBEC - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Perfume-Malbec-n°323.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Perfume-Malbec-n°323.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Peso de papel ABRALATA,Peso de papel ABRALATA - 04 UND,0.2,0.2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Peso-de-Papel-n°324.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Peso-de-Papel-n°324.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Polar RS 300X - Frequêncimetro ,Polar RS 300X - Frequêncimetro  - 01 UND,20,20,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Polar-RS-300x-Frequêncimetro-n°325.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Polar-RS-300x-Frequêncimetro-n°325.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Porta caneta artesanal,Porta caneta artesanal - 01 UND,0.2,0.2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Caneta-Artesanal-n°326.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Caneta-Artesanal-n°326.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Porta caneta e relógio RODOMAQ RIO,Porta caneta e relógio RODOMAQ RIO - 01 UND,4,4,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Caneta-e-Relógio-Romomac-Rio-n°327.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Caneta-e-Relógio-Romomac-Rio-n°327.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Porta caneta Fgv,Porta caneta Fgv - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Caneta-FGV-n°328.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Caneta-FGV-n°328.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Porta caneta KYRA,Porta caneta KYRA - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-caneta-Kyra-n°329.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-caneta-Kyra-n°329.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Porta moeda "" Bola ""","Porta moeda "" Bola "" - 01 UND",9,9,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Moeda-n°330.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Moeda-n°330.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Porta Retrato ""Branco/Globo""","Porta Retrato ""Branco/Globo"" - 01 UND",3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Retrato-Globo-n°331.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Retrato-Globo-n°331.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Porta retrato ""Santander""","Porta retrato ""Santander"" - 01 UND",3.5,3.5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Retrato-Santander-n°332.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Porta-Retrato-Santander-n°332.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Prato de porcelana,Prato de porcelana - 01 UND,2.5,2.5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Prato-de-Porcelana-n°333.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Prato-de-Porcelana-n°333.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Prato de porcelana CNI,Prato de porcelana CNI - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Prato-de-Porcelana-CNI-n°334.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Prato-de-Porcelana-CNI-n°334.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Prendedor de Papel Record,Prendedor de Papel Record - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Prendedor-de-Papel-n°335.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Prendedor-de-Papel-n°335.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Quadro Neymar Skol 360°,Quadro Neymar Skol 360° - 01 UND,5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Quadro-Neymar-Skol-360°-n°336.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Quadro-Neymar-Skol-360°-n°336.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Quadro Skol Internacional Beer,Quadro Skol Internacional Beer - 01 UND,2.5,2.5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Quadro-Sokl-Internacional-Beer-n°337.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Quadro-Sokl-Internacional-Beer-n°337.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Quadro TELETON,Quadro TELETON - 01 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Quadro-Teleton-n°338.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Quadro-Teleton-n°338.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Quadro Zéca Pagodinho Skol 360°,Quadro Zéca Pagodinho Skol 360° - 01 UND,5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Quadro-Zéca-Pagodinho-Skol-360°-n°339.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Quadro-Zéca-Pagodinho-Skol-360°-n°339.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Régua da Globo,Régua da Globo - 01 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Régua-Globo-n°340.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Régua-Globo-n°340.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Relógio Cooper Carga,Relógio Cooper Carga - 02 UND,1.5,1.5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Relógio-Coorper-Cargar-n°341.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Relógio-Coorper-Cargar-n°341.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Relógio Swatch,Relógio Swatch - 01 UND,10,10,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Relógio-Swatch-n°342.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Relógio-Swatch-n°342.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Roupa de Bebe ""Internacional""","Roupa de Bebe ""Internacional"" - 01 UND",3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Roupinha-de-Bebe-S.C-Internacional-n°343.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Roupinha-de-Bebe-S.C-Internacional-n°343.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Roupinha de Bebê ""Tartar""","Roupinha de Bebê ""Tartar"" - 01 UND",5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Roupinha-de-Bebê-Tartar-n°344.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Roupinha-de-Bebê-Tartar-n°344.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Saco para bola Dalponte,Saco para bola Dalponte - 01 UND,5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Saco-para-bola-Dalponte-n°345.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Saco-para-bola-Dalponte-n°345.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Sacola ÁGUA NA OCA,Sacola ÁGUA NA OCA - 01 UND,4,4,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Sacola-Água-na-oca-n°346.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Sacola-Água-na-oca-n°346.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Sacola MALET ADVOGADOS,Sacola MALET ADVOGADOS - 01 UND,4,4,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Sacola-Malet-Advogados-n°347.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Sacola-Malet-Advogados-n°347.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Sapatilha de Bebe ""Internacional""","Sapatilha de Bebe ""Internacional"" - 01 UND",2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Sapatilha-de-Bebe-S.C-Internacional-n°348.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Sapatilha-de-Bebe-S.C-Internacional-n°348.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Saquê AZUMA KIRIN,Saquê AZUMA KIRIN - 01 UND,4,4,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Saquê-Azuma-Kirin-n°349.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Saquê-Azuma-Kirin-n°349.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Semente de Girassol,Semente de Girassol - 01 UND,0.2,0.2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Semente-de-Girassol-n°350.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Semente-de-Girassol-n°350.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Sidra Gaseificada doce ""CERESER""","Sidra Gaseificada doce ""CERESER"" - 01 UND",3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Sidra-Gaseificada-Doce-Cereser-n°351.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Sidra-Gaseificada-Doce-Cereser-n°351.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Squeeze BEACH,Squeeze BEACH - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Squeeze-Beach-n°352.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Squeeze-Beach-n°352.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Squeeze GROUPON,Squeeze GROUPON - 02 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Squeeze-Groupon-n°353.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Squeeze-Groupon-n°353.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Squeeze TIV,Squeeze TIV - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Squeeze-TIV-n°354.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Squeeze-TIV-n°354.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Suporte de guardanapo ""Work for fun""","Suporte de guardanapo ""Work for fun"" - 02 UND",2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Suporte-de-Guardanapo-Work-for-Fun-n°355.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Suporte-de-Guardanapo-Work-for-Fun-n°355.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Suporte para Balde de gelo e garrafa Stella Artois,Suporte para Balde de gelo e garrafa Stella Artois - 01 UND,9,9,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Suporte-para-Balde-de-Gelo-e-Garrafa-Stella-Artois-n°356.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Suporte-para-Balde-de-Gelo-e-Garrafa-Stella-Artois-n°356.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Suporte para garrafa Brahma,Suporte para garrafa Brahma - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Suporte-para-Garrafa-Brahma-n°357.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Suporte-para-Garrafa-Brahma-n°357.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Taça Sociedade da cerveja,Taça Sociedade da cerveja - 01 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Taça-n°358.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Taça-n°358.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Taças ,Taças  - 04 UND,1,1,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Taça-Sociedade-da-Cerveja-n°359.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Taça-Sociedade-da-Cerveja-n°359.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
TANGRAN,TANGRAN - 01 UND,2,2,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Tangran-n°360.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Tangran-n°360.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Taschens Nem York ,Taschens Nem York  - 01 UND,3,3,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Taschens-New-York-n°361.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Taschens-New-York-n°361.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Tênis All Star Tam.40 - Branco,Tênis All Star Tam.40 - Branco - 01 UND,4,4,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Tênis-All-Star-Tamanho-40-n°362.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Tênis-All-Star-Tamanho-40-n°362.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Toalha para Banho VÊNUS,Toalha para Banho VÊNUS - 01 UND,4,4,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Toalha-para-Banho-Vênus-n°363.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Toalha-para-Banho-Vênus-n°363.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Vinho Alamos 187ml,Vinho Alamos 187ml - 01 UND,2.5,2.5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Alamos-187ml-n°364.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Alamos-187ml-n°364.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
"Vinho branco de mesa fino ""CANÇÃO""","Vinho branco de mesa fino ""CANÇÃO"" - 01 UND",5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Branco-de-Mesa-Fino-Canção-n°365.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Branco-de-Mesa-Fino-Canção-n°365.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
Vinho MIOLO RESERVA,Vinho MIOLO RESERVA - 02 UND,5,5,0.1,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Miolo-Reserva-n°366.jpg,http://leilaoac.com.br/wp-content/uploads/2013/10/Vinho-Miolo-Reserva-n°366.jpg,main_image_1,ultimate-auction,2013-10-30 00:00:00,wdm_method_wire_transfer,live
